juntar(9436, 3089);
juntar(6167, 8691);
juntar(6366, 3607);
juntar(6032, 2129);
juntar(9652, 5711);
juntar(1255, 6525);
juntar(2368, 5941);
juntar(2477, 1912);
juntar(982, 2517);
juntar(5594, 7576);
juntar(308, 6989);
juntar(4738, 6434);
juntar(2197, 1193);
juntar(3561, 1860);
juntar(8390, 914);
juntar(35, 3044);
juntar(2411, 473);
juntar(7812, 5394);
juntar(6511, 7463);
juntar(4148, 4508);
juntar(4875, 8338);
juntar(335, 5813);
juntar(3597, 3707);
juntar(5694, 7064);
juntar(1225, 6814);
juntar(229, 7621);
juntar(1089, 9907);
juntar(4262, 6656);
juntar(8087, 996);
juntar(5598, 2257);
juntar(8094, 7834);
juntar(6036, 4771);
juntar(7779, 6862);
juntar(9449, 685);
juntar(6209, 2350);
juntar(3050, 7819);
juntar(7379, 4960);
juntar(1955, 8690);
juntar(4520, 9594);
juntar(4701, 6526);
juntar(2912, 9531);
juntar(3998, 7593);
juntar(7792, 7562);
juntar(2651, 4263);
juntar(7916, 5144);
juntar(9344, 5557);
juntar(3351, 7426);
juntar(2756, 5762);
juntar(8142, 5398);
juntar(5356, 7200);
juntar(4666, 6406);
juntar(150, 169);
juntar(6650, 789);
juntar(4613, 1702);
juntar(2148, 5507);
juntar(6126, 4876);
juntar(6055, 5277);
juntar(2323, 2100);
juntar(4159, 7951);
juntar(7928, 9082);
juntar(7181, 3662);
juntar(6915, 965);
juntar(3751, 6619);
juntar(5107, 8513);
juntar(5887, 4303);
juntar(3692, 163);
juntar(9139, 1332);
juntar(8569, 5267);
juntar(2313, 4273);
juntar(3920, 4893);
juntar(8413, 9270);
juntar(934, 9219);
juntar(9310, 6521);
juntar(4253, 4691);
juntar(1501, 4380);
juntar(9357, 9927);
juntar(9311, 1091);
juntar(3854, 6603);
juntar(4886, 4068);
juntar(4434, 492);
juntar(1403, 4992);
juntar(9116, 8218);
juntar(7094, 4003);
juntar(1326, 7317);
juntar(2848, 7774);
juntar(8351, 761);
juntar(5447, 4362);
juntar(1739, 2204);
juntar(1825, 2390);
juntar(1343, 4935);
juntar(7102, 3324);
juntar(7887, 5739);
juntar(644, 3404);
juntar(1131, 4709);
juntar(9875, 6135);
juntar(2074, 3411);
juntar(1181, 7126);
juntar(7920, 6754);
juntar(862, 581);
juntar(8028, 8411);
juntar(6812, 735);
juntar(7497, 5713);
juntar(3365, 2155);
juntar(2617, 7547);
juntar(7583, 9966);
juntar(9030, 8002);
juntar(5131, 4783);
juntar(9082, 9233);
juntar(7888, 7436);
juntar(9646, 9348);
juntar(3400, 5384);
juntar(5423, 4993);
juntar(8407, 6161);
juntar(5656, 3743);
juntar(4799, 3124);
juntar(4062, 8421);
juntar(6562, 5359);
juntar(2815, 4020);
juntar(552, 6648);
juntar(1425, 8043);
juntar(2248, 8087);
juntar(507, 6744);
juntar(46, 5151);
juntar(8571, 3036);
juntar(8102, 2801);
juntar(7229, 6613);
juntar(8242, 1561);
juntar(6501, 3237);
juntar(6061, 3392);
juntar(7257, 8063);
juntar(4945, 8698);
juntar(2280, 7390);
juntar(4474, 4782);
juntar(885, 4274);
juntar(6440, 1706);
juntar(4612, 6087);
juntar(2512, 3646);
juntar(3108, 6275);
juntar(2507, 2571);
juntar(9979, 8333);
juntar(1159, 6325);
juntar(8144, 7331);
juntar(4310, 5080);
juntar(3013, 3186);
juntar(2510, 8507);
juntar(9671, 330);
juntar(1180, 992);
juntar(7192, 428);
juntar(1663, 3747);
juntar(9156, 8340);
juntar(6798, 791);
juntar(4532, 6691);
juntar(7942, 388);
juntar(7175, 1047);
juntar(7781, 4801);
juntar(5372, 6005);
juntar(4722, 8961);
juntar(5091, 2269);
juntar(175, 3014);
juntar(1918, 6199);
juntar(9604, 4634);
juntar(6984, 6232);
juntar(1884, 4422);
juntar(1654, 5101);
juntar(9205, 1776);
juntar(4203, 2813);
juntar(1511, 9206);
juntar(9263, 2999);
juntar(5321, 209);
juntar(7443, 4438);
juntar(6649, 9572);
juntar(8192, 278);
juntar(1710, 5218);
juntar(3706, 9839);
juntar(7107, 7578);
juntar(5491, 1712);
juntar(3271, 5888);
juntar(8046, 2353);
juntar(1095, 748);
juntar(6056, 1328);
juntar(1857, 8845);
juntar(2475, 2971);
juntar(4864, 8825);
juntar(4919, 4309);
juntar(5498, 6957);
juntar(6913, 824);
juntar(8819, 7451);
juntar(8702, 4861);
juntar(274, 5082);
juntar(9565, 6301);
juntar(5603, 7115);
juntar(9888, 1512);
juntar(6618, 7423);
juntar(6602, 4508);
juntar(8165, 8184);
juntar(16, 3770);
juntar(4279, 3558);
juntar(3549, 9235);
juntar(8325, 5333);
juntar(463, 6586);
juntar(2731, 2729);
juntar(3230, 163);
juntar(8830, 7201);
juntar(1920, 1588);
juntar(6261, 8445);
juntar(7684, 8472);
juntar(4422, 9586);
juntar(6208, 6500);
juntar(5517, 7978);
juntar(3917, 8569);
juntar(9922, 3010);
juntar(6563, 6720);
juntar(9752, 3820);
juntar(5883, 6118);
juntar(5829, 7961);
juntar(5025, 5483);
juntar(6536, 6669);
juntar(7558, 5077);
juntar(4461, 3644);
juntar(8062, 1564);
juntar(8192, 2021);
juntar(4523, 8927);
juntar(2122, 8550);
juntar(4064, 5959);
juntar(6712, 4930);
juntar(3901, 3799);
juntar(5324, 3680);
juntar(8833, 1505);
juntar(1400, 14);
juntar(5063, 3683);
juntar(1562, 1722);
juntar(7712, 1859);
juntar(6028, 6270);
juntar(5960, 426);
juntar(7640, 8022);
juntar(5478, 8805);
juntar(4727, 8775);
juntar(2487, 3707);
juntar(1086, 1658);
juntar(7639, 9324);
juntar(8404, 1836);
juntar(739, 8680);
juntar(2622, 7438);
juntar(9253, 6368);
juntar(5914, 669);
juntar(4563, 1500);
juntar(240, 2146);
juntar(9926, 9790);
juntar(6772, 1170);
juntar(3275, 5396);
juntar(7854, 857);
juntar(6097, 6384);
juntar(4639, 9846);
juntar(6928, 2521);
juntar(4061, 1632);
juntar(4257, 449);
juntar(3354, 8488);
juntar(9014, 9243);
juntar(9014, 9425);
juntar(1236, 8867);
juntar(9767, 640);
juntar(8989, 5095);
juntar(9899, 2522);
juntar(180, 7098);
juntar(125, 9451);
juntar(9491, 8071);
juntar(8052, 7314);
juntar(3360, 5066);
juntar(9283, 8972);
juntar(5646, 1455);
juntar(3191, 9756);
juntar(5444, 4371);
juntar(4478, 3460);
juntar(6341, 9897);
juntar(2804, 4295);
juntar(3364, 766);
juntar(7937, 1776);
juntar(9836, 4914);
juntar(7173, 3626);
juntar(1405, 8356);
juntar(5082, 6440);
juntar(8625, 2519);
juntar(3058, 5062);
juntar(2664, 4462);
juntar(7568, 9410);
juntar(894, 8175);
juntar(1545, 1861);
juntar(495, 6584);
juntar(2937, 9155);
juntar(8485, 6764);
juntar(8062, 321);
juntar(6082, 5427);
juntar(5131, 6099);
juntar(3739, 7770);
juntar(5076, 5964);
juntar(772, 416);
juntar(2623, 6005);
juntar(102, 8370);
juntar(478, 4632);
juntar(4300, 6659);
juntar(3425, 3364);
juntar(3875, 9631);
juntar(7156, 6811);
juntar(2534, 4800);
juntar(8741, 9356);
juntar(6995, 3502);
juntar(1781, 6010);
juntar(886, 7703);
juntar(9501, 1475);
juntar(3221, 801);
juntar(3292, 4506);
juntar(2004, 419);
juntar(2557, 4356);
juntar(2625, 2895);
juntar(4106, 2285);
juntar(8892, 2372);
juntar(5782, 3905);
juntar(1749, 2264);
juntar(9552, 7492);
juntar(7085, 3220);
juntar(3837, 9275);
juntar(9328, 9640);
juntar(3536, 9215);
juntar(2014, 6332);
juntar(8866, 9789);
juntar(9953, 7926);
juntar(951, 5922);
juntar(189, 6320);
juntar(2873, 6343);
juntar(561, 5589);
juntar(9836, 5367);
juntar(5337, 9584);
juntar(1032, 9398);
juntar(7132, 4711);
juntar(8788, 4291);
juntar(3130, 9303);
juntar(7711, 8100);
juntar(1476, 1407);
juntar(7640, 8743);
juntar(633, 8824);
juntar(9435, 7617);
juntar(497, 8801);
juntar(1918, 8319);
juntar(9096, 9897);
juntar(1575, 4254);
juntar(2810, 5247);
juntar(4068, 174);
juntar(1245, 4686);
juntar(8003, 426);
juntar(98, 3007);
juntar(6981, 1093);
juntar(6679, 3029);
juntar(5479, 4045);
juntar(3094, 5062);
juntar(7805, 8467);
juntar(1529, 8863);
juntar(7024, 9402);
juntar(4565, 269);
juntar(2570, 3475);
juntar(989, 2274);
juntar(1040, 9116);
juntar(4187, 9548);
juntar(4614, 2311);
juntar(5876, 6122);
juntar(5431, 9211);
juntar(2682, 8295);
juntar(2343, 3757);
juntar(6829, 8673);
juntar(8486, 1897);
juntar(5125, 2723);
juntar(4299, 3941);
juntar(2298, 6191);
juntar(781, 3126);
juntar(5767, 322);
juntar(2085, 1581);
juntar(8943, 1941);
juntar(4856, 4491);
juntar(9296, 7133);
juntar(4112, 9557);
juntar(5585, 533);
juntar(1929, 1539);
juntar(5883, 7027);
juntar(5712, 1110);
juntar(4334, 9064);
juntar(7399, 3070);
juntar(9929, 698);
juntar(3604, 1506);
juntar(5034, 9004);
juntar(9401, 8487);
juntar(4864, 4551);
juntar(5222, 8469);
juntar(1654, 5264);
juntar(7168, 2778);
juntar(8909, 2185);
juntar(5927, 7220);
juntar(1752, 1394);
juntar(8458, 1186);
juntar(9163, 3672);
juntar(9590, 8429);
juntar(2663, 2361);
juntar(7805, 8146);
juntar(3909, 316);
juntar(574, 9907);
juntar(520, 8846);
juntar(9854, 7568);
juntar(5520, 5101);
juntar(7607, 5358);
juntar(759, 9508);
juntar(4528, 4009);
juntar(8842, 1510);
juntar(2567, 6007);
juntar(1233, 163);
juntar(3297, 6837);
juntar(2450, 5918);
juntar(9670, 3429);
juntar(1573, 1316);
juntar(8305, 1932);
juntar(2638, 1255);
juntar(3093, 4400);
juntar(4914, 7998);
juntar(8599, 8015);
juntar(2553, 2131);
juntar(3512, 1082);
juntar(646, 8354);
juntar(235, 7149);
juntar(1333, 4117);
juntar(6584, 2376);
juntar(9290, 9921);
juntar(9518, 1515);
juntar(642, 2381);
juntar(8875, 4748);
juntar(3164, 5042);
juntar(1111, 1003);
juntar(8487, 7375);
juntar(9236, 3362);
juntar(8944, 9374);
juntar(5308, 8708);
juntar(2691, 7764);
juntar(6140, 6829);
juntar(772, 9916);
juntar(1188, 3896);
juntar(8916, 3297);
juntar(3986, 1404);
juntar(5035, 1512);
juntar(4949, 4503);
juntar(607, 2805);
juntar(3886, 2936);
juntar(452, 3282);
juntar(5141, 3751);
juntar(750, 5043);
juntar(6923, 7409);
juntar(9592, 8913);
juntar(9086, 7937);
juntar(7818, 2544);
juntar(410, 3382);
juntar(475, 7256);
juntar(7224, 4976);
juntar(802, 1204);
juntar(147, 2146);
juntar(9369, 2190);
juntar(4652, 5767);
juntar(685, 773);
juntar(4180, 3938);
juntar(8426, 3176);
juntar(1615, 2939);
juntar(8271, 3969);
juntar(6079, 1002);
juntar(4285, 469);
juntar(7194, 4075);
juntar(731, 4391);
juntar(8240, 846);
juntar(6289, 1408);
juntar(2968, 8949);
juntar(1753, 5934);
juntar(8210, 5497);
juntar(5420, 6759);
juntar(5890, 2879);
juntar(2690, 8906);
juntar(3560, 5083);
juntar(7618, 8527);
juntar(2150, 745);
juntar(4575, 534);
juntar(3295, 6558);
juntar(7589, 3205);
juntar(6265, 8751);
juntar(3386, 57);
juntar(6327, 893);
juntar(1759, 6888);
juntar(2179, 3498);
juntar(3459, 1109);
juntar(9999, 4551);
juntar(1485, 1216);
juntar(5598, 443);
juntar(6414, 6575);
juntar(4188, 3569);
juntar(165, 1571);
juntar(9356, 6311);
juntar(5489, 3616);
juntar(8981, 1066);
juntar(391, 1488);
juntar(6029, 2525);
juntar(7658, 9078);
juntar(6433, 1496);
juntar(9756, 9717);
juntar(4592, 9237);
juntar(8417, 7951);
juntar(9426, 7466);
juntar(6465, 8894);
juntar(355, 2020);
juntar(6624, 97);
juntar(3122, 7450);
juntar(8374, 7243);
juntar(9933, 5795);
juntar(9273, 2927);
juntar(7026, 5192);
juntar(1593, 7277);
juntar(5530, 3061);
juntar(8587, 234);
juntar(8167, 4160);
juntar(7288, 7937);
juntar(5270, 6004);
juntar(6307, 9866);
juntar(8400, 2823);
juntar(7811, 9105);
juntar(8851, 4546);
juntar(2570, 5450);
juntar(1345, 9120);
juntar(5786, 9945);
juntar(264, 4916);
juntar(9246, 9839);
juntar(6961, 4897);
juntar(2301, 5021);
juntar(1850, 5802);
juntar(132, 498);
juntar(4270, 3666);
juntar(2821, 4628);
juntar(6444, 1663);
juntar(2869, 9524);
juntar(5234, 7487);
juntar(1957, 8279);
juntar(6866, 5262);
juntar(9983, 3472);
juntar(5300, 1304);
juntar(741, 2813);
juntar(4515, 4006);
juntar(8912, 713);
juntar(8610, 5541);
juntar(2515, 9047);
juntar(1329, 7143);
juntar(3421, 6499);
juntar(8395, 303);
juntar(6085, 3424);
juntar(1859, 3400);
juntar(1279, 8436);
juntar(5554, 6970);
juntar(7263, 3612);
juntar(4729, 1135);
juntar(5579, 7564);
juntar(922, 5540);
juntar(2442, 9488);
juntar(5226, 5558);
juntar(9588, 2732);
juntar(9252, 8503);
juntar(315, 3454);
juntar(3284, 103);
juntar(7506, 8467);
juntar(5395, 4605);
juntar(396, 6535);
juntar(3624, 1526);
juntar(6026, 9039);
juntar(5707, 8292);
juntar(9456, 9206);
juntar(7300, 783);
juntar(4058, 3905);
juntar(174, 3166);
juntar(9521, 8377);
juntar(6408, 4272);
juntar(530, 2230);
juntar(3279, 283);
juntar(3556, 4505);
juntar(6231, 2503);
juntar(2614, 6698);
juntar(4100, 4588);
juntar(7467, 5262);
juntar(1555, 5771);
juntar(9290, 9273);
juntar(8669, 5339);
juntar(9562, 4711);
juntar(6432, 8897);
juntar(7611, 4144);
juntar(78, 8811);
juntar(1100, 9426);
juntar(9142, 9609);
juntar(1563, 5523);
juntar(4353, 4121);
juntar(4051, 5522);
juntar(6607, 7637);
juntar(5898, 502);
juntar(2605, 5486);
juntar(4722, 3014);
juntar(5019, 4086);
juntar(9820, 9659);
juntar(2454, 6730);
juntar(4356, 6467);
juntar(5949, 3166);
juntar(7916, 615);
juntar(4247, 6372);
juntar(358, 3388);
juntar(9671, 835);
juntar(8203, 2236);
juntar(67, 4104);
juntar(4266, 4278);
juntar(9986, 7445);
juntar(9689, 9662);
juntar(6052, 1986);
juntar(5112, 824);
juntar(7283, 3941);
juntar(4309, 2884);
juntar(1022, 6175);
juntar(9293, 1150);
juntar(9109, 3701);
juntar(644, 4040);
juntar(6921, 7511);
juntar(596, 3584);
juntar(9996, 4573);
juntar(9288, 1135);
juntar(9099, 1780);
juntar(6507, 2885);
juntar(4806, 8189);
juntar(2247, 8387);
juntar(6913, 2967);
juntar(9429, 5373);
juntar(2357, 6123);
juntar(1269, 5879);
juntar(7685, 5335);
juntar(3950, 1911);
juntar(8582, 4959);
juntar(2461, 3729);
juntar(9500, 2634);
juntar(3801, 180);
juntar(972, 4850);
juntar(7101, 8460);
juntar(874, 5265);
juntar(4610, 193);
juntar(8585, 8627);
juntar(1018, 1768);
juntar(7772, 8734);
juntar(1119, 9501);
juntar(4343, 1036);
juntar(7414, 4397);
juntar(1018, 9188);
juntar(9970, 7020);
juntar(8916, 165);
juntar(526, 293);
juntar(9575, 4378);
juntar(1708, 6946);
juntar(7908, 5647);
juntar(3, 8749);
juntar(7719, 861);
juntar(8129, 6679);
juntar(6643, 685);
juntar(8379, 4734);
juntar(6610, 757);
juntar(3598, 5226);
juntar(9276, 7500);
juntar(6532, 96);
juntar(3267, 3885);
juntar(1492, 1009);
juntar(1508, 8240);
juntar(4500, 841);
juntar(2462, 3602);
juntar(9368, 528);
juntar(8655, 5946);
juntar(7554, 8173);
juntar(9525, 7161);
juntar(9027, 1839);
juntar(3326, 2631);
juntar(9895, 3503);
juntar(4587, 3902);
juntar(69, 9266);
juntar(9474, 4049);
juntar(861, 118);
juntar(1256, 7114);
juntar(8099, 8312);
juntar(2080, 3220);
juntar(1039, 6692);
juntar(5236, 7869);
juntar(1211, 2217);
juntar(4207, 7283);
juntar(8143, 365);
juntar(901, 1663);
juntar(867, 4084);
juntar(5719, 4751);
juntar(5068, 9545);
juntar(6328, 1174);
juntar(5828, 1048);
juntar(382, 2730);
juntar(4973, 9167);
juntar(9796, 962);
juntar(255, 9414);
juntar(640, 6182);
juntar(804, 3576);
juntar(3265, 2433);
juntar(9608, 2212);
juntar(1796, 3791);
juntar(9114, 4748);
juntar(836, 9883);
juntar(496, 3129);
juntar(9875, 7519);
juntar(591, 6027);
juntar(2700, 950);
juntar(3090, 3237);
juntar(9917, 5401);
juntar(2143, 4093);
juntar(7591, 7275);
juntar(7241, 9484);
juntar(3964, 9667);
juntar(7958, 4341);
juntar(9240, 3725);
juntar(5940, 6391);
juntar(487, 4754);
juntar(9394, 7368);
juntar(4854, 6963);
juntar(2241, 4888);
juntar(9531, 2276);
juntar(6098, 6777);
juntar(6103, 6713);
juntar(8292, 4741);
juntar(315, 2532);
juntar(3229, 971);
juntar(5649, 5520);
juntar(7600, 9527);
juntar(555, 4607);
juntar(2170, 4155);
juntar(4712, 5342);
juntar(4160, 5578);
juntar(9272, 9651);
juntar(4618, 4221);
juntar(9674, 1784);
juntar(4595, 8863);
juntar(7330, 4399);
juntar(2419, 7732);
juntar(8246, 9293);
juntar(1918, 6239);
juntar(2475, 4502);
juntar(8050, 4677);
juntar(8192, 3145);
juntar(2071, 19);
juntar(8125, 9744);
juntar(3117, 8215);
juntar(4122, 6532);
juntar(6857, 7308);
juntar(7670, 5710);
juntar(4757, 7087);
juntar(368, 3578);
juntar(9405, 8043);
juntar(8541, 8977);
juntar(2328, 901);
juntar(436, 1602);
juntar(805, 8193);
juntar(2808, 5398);
juntar(9263, 975);
juntar(6056, 8443);
juntar(9034, 7057);
juntar(3558, 3558);
juntar(7485, 1952);
juntar(1337, 3177);
juntar(3821, 99);
juntar(8818, 7954);
juntar(4247, 1856);
juntar(20, 1038);
juntar(3565, 1290);
juntar(7281, 8985);
juntar(3797, 810);
juntar(6358, 5867);
juntar(2961, 1368);
juntar(2578, 9315);
juntar(8737, 1090);
juntar(2610, 5911);
juntar(2445, 993);
juntar(5382, 8688);
juntar(8471, 3732);
juntar(8681, 1286);
juntar(3109, 217);
juntar(5071, 1749);
juntar(4613, 9361);
juntar(1882, 3930);
juntar(3205, 8235);
juntar(5234, 5957);
juntar(5751, 3467);
juntar(7358, 3371);
juntar(4882, 9847);
juntar(9752, 9154);
juntar(6435, 8794);
juntar(2156, 4112);
juntar(2277, 7584);
juntar(8743, 8857);
juntar(7786, 63);
juntar(8468, 2973);
juntar(4606, 943);
juntar(6095, 7855);
juntar(9596, 8705);
juntar(4033, 7205);
juntar(376, 6670);
juntar(2873, 3162);
juntar(6312, 7810);
juntar(228, 6686);
juntar(1360, 6551);
juntar(3344, 7920);
juntar(1785, 9982);
juntar(841, 6035);
juntar(7459, 1631);
juntar(2872, 8296);
juntar(156, 3304);
juntar(7039, 4951);
juntar(6092, 4341);
juntar(9461, 9972);
juntar(2781, 3096);
juntar(6539, 7607);
juntar(2245, 2441);
juntar(3182, 1275);
juntar(3560, 9665);
juntar(7489, 4410);
juntar(7804, 1255);
juntar(259, 2522);
juntar(7561, 4754);
juntar(63, 1960);
juntar(1317, 3123);
juntar(1058, 3666);
juntar(325, 1865);
juntar(1290, 9516);
juntar(1808, 5529);
juntar(3745, 4793);
juntar(7727, 8172);
juntar(1110, 2790);
juntar(2782, 1840);
juntar(7872, 6550);
juntar(8778, 8203);
juntar(172, 8405);
juntar(5051, 1108);
juntar(4643, 72);
juntar(6259, 1994);
juntar(2381, 4817);
juntar(9512, 5877);
juntar(3118, 8486);
juntar(2555, 2912);
juntar(7709, 8028);
juntar(3515, 9440);
juntar(4123, 4549);
juntar(586, 2834);
juntar(3257, 2924);
juntar(6949, 6496);
juntar(6108, 1498);
juntar(2208, 4891);
juntar(3104, 3532);
juntar(6681, 3648);
juntar(9723, 6683);
juntar(8974, 6454);
juntar(9925, 8045);
juntar(481, 8684);
juntar(367, 53);
juntar(2631, 7577);
juntar(3907, 6908);
juntar(4065, 95);
juntar(463, 2060);
juntar(5239, 2575);
juntar(6952, 4810);
juntar(7390, 772);
juntar(5723, 8059);
juntar(1302, 4948);
juntar(2689, 9888);
juntar(8830, 2320);
juntar(2158, 8769);
juntar(6777, 8326);
juntar(5298, 5957);
juntar(8372, 8949);
juntar(3089, 8866);
juntar(2358, 8657);
juntar(2652, 6112);
juntar(3460, 2368);
juntar(7924, 8282);
juntar(916, 5311);
juntar(1784, 8490);
juntar(3622, 1651);
juntar(6945, 3275);
juntar(1473, 1302);
juntar(7193, 7539);
juntar(2509, 4494);
juntar(8881, 6842);
juntar(4590, 5329);
juntar(4991, 6602);
juntar(8491, 8835);
juntar(510, 553);
juntar(6569, 825);
juntar(8404, 128);
juntar(7420, 6256);
juntar(51, 2358);
juntar(2328, 9710);
juntar(2621, 6355);
juntar(3720, 1136);
juntar(8614, 7462);
juntar(9346, 1046);
juntar(9526, 3763);
juntar(8414, 1984);
juntar(6448, 1812);
juntar(7567, 7290);
juntar(5288, 7120);
juntar(5234, 3906);
juntar(3263, 289);
juntar(2624, 3330);
juntar(6343, 1455);
juntar(8446, 3643);
juntar(4370, 4165);
juntar(2289, 6022);
juntar(1764, 4765);
juntar(8513, 1137);
juntar(6902, 4889);
juntar(8515, 4388);
juntar(2525, 2780);
juntar(4241, 4063);
juntar(2880, 3785);
juntar(9967, 3215);
juntar(672, 1612);
juntar(2531, 4267);
juntar(8367, 9728);
juntar(2410, 5206);
juntar(3910, 6594);
juntar(9384, 7570);
juntar(485, 9365);
juntar(6847, 9410);
juntar(3609, 8149);
juntar(8268, 867);
juntar(6538, 6947);
juntar(7789, 6111);
juntar(6739, 7992);
juntar(4502, 2982);
juntar(2011, 3364);
juntar(6534, 881);
juntar(4738, 1494);
juntar(6785, 8211);
juntar(6689, 6420);
juntar(6847, 2973);
juntar(4832, 4532);
juntar(9491, 4003);
juntar(672, 6949);
juntar(2911, 5780);
juntar(1802, 5626);
juntar(1880, 6731);
juntar(4525, 7827);
juntar(1947, 9527);
juntar(710, 6716);
juntar(2839, 1987);
juntar(334, 5446);
juntar(6371, 8906);
juntar(3599, 8364);
juntar(2307, 8355);
juntar(2922, 5736);
juntar(2886, 845);
juntar(5661, 7727);
juntar(2998, 6098);
juntar(2977, 9294);
juntar(8374, 111);
juntar(8897, 112);
juntar(8566, 4722);
juntar(6360, 2689);
juntar(4989, 2929);
juntar(3757, 7425);
juntar(6840, 5838);
juntar(6346, 5520);
juntar(9320, 1336);
juntar(1793, 9357);
juntar(9264, 289);
juntar(8050, 5296);
juntar(3015, 3437);
juntar(4806, 5600);
juntar(175, 972);
juntar(6808, 4704);
juntar(4744, 7284);
juntar(8519, 9930);
juntar(2049, 5313);
juntar(4758, 8339);
juntar(5889, 8550);
juntar(1261, 9481);
juntar(5348, 3825);
juntar(2393, 8468);
juntar(4835, 4721);
juntar(693, 5014);
juntar(4110, 3717);
juntar(4323, 1886);
juntar(7256, 964);
juntar(4064, 513);
juntar(896, 8968);
juntar(1036, 2461);
juntar(2269, 5413);
juntar(16, 2925);
juntar(7250, 846);
juntar(872, 6404);
juntar(6847, 4018);
juntar(2444, 5372);
juntar(8283, 5286);
juntar(9015, 9862);
juntar(3365, 7696);
juntar(9413, 9637);
juntar(2529, 6096);
juntar(2726, 890);
juntar(7673, 6952);
juntar(2654, 6262);
juntar(702, 5424);
juntar(4585, 379);
juntar(7564, 1676);
juntar(5622, 3073);
juntar(9478, 5431);
juntar(8010, 9002);
juntar(4038, 6306);
juntar(656, 5448);
juntar(8949, 7624);
juntar(1797, 9765);
juntar(225, 3064);
juntar(8221, 4152);
juntar(4877, 8783);
juntar(2948, 8206);
juntar(5368, 8440);
juntar(3753, 9062);
juntar(9367, 4938);
juntar(9532, 4843);
juntar(3739, 643);
juntar(113, 9593);
juntar(6117, 7333);
juntar(7860, 6919);
juntar(868, 8195);
juntar(6159, 5158);
juntar(8856, 6826);
juntar(708, 9028);
juntar(1974, 2370);
juntar(4441, 1474);
juntar(4116, 5675);
juntar(5855, 4675);
juntar(9988, 8684);
juntar(3526, 1030);
juntar(1962, 8140);
juntar(6701, 3367);
juntar(3025, 5108);
juntar(2964, 8556);
juntar(819, 3866);
juntar(9210, 281);
juntar(3723, 7220);
juntar(1405, 4786);
juntar(5027, 481);
juntar(1949, 8087);
juntar(5297, 2989);
juntar(865, 4361);
juntar(6258, 4353);
juntar(8461, 3002);
juntar(1722, 2368);
juntar(2660, 6177);
juntar(2418, 955);
juntar(3758, 9640);
juntar(1902, 9417);
juntar(3011, 7003);
juntar(190, 8788);
juntar(9168, 1730);
juntar(224, 7135);
juntar(8823, 1688);
juntar(9819, 3295);
juntar(2300, 8268);
juntar(8376, 7697);
juntar(6659, 5784);
juntar(3301, 9723);
juntar(1396, 7182);
juntar(5808, 3300);
juntar(398, 8887);
juntar(9594, 6375);
juntar(5809, 1070);
juntar(8723, 5301);
juntar(5605, 9546);
juntar(2982, 2190);
juntar(6880, 2093);
juntar(9974, 1860);
juntar(1104, 5028);
juntar(3231, 5109);
juntar(5967, 5579);
juntar(4769, 6760);
juntar(776, 1780);
juntar(8673, 160);
juntar(8882, 4422);
juntar(9532, 4625);
juntar(1072, 4911);
juntar(5838, 8722);
juntar(8493, 8841);
juntar(3845, 202);
juntar(2273, 7491);
juntar(1781, 2891);
juntar(9755, 8563);
